model,star_accuracy,generalized_accuracy,tpr,fpr
dt_234_En_MD10_MSS2_MSL5_MIG0.0001_MFNone_42.json,0.5441176470588235,0.6345588235294117,0.8409685863874345,0.6300335570469798
dt_253_En_MD10_MSS10_MSL1_MIG0_MF200_42.json,0.5419117647058823,0.6327205882352941,0.8344240837696335,0.6258389261744967
dt_43_Gi_MD5_MSS10_MSL2_MIG0_MF200_42.json,0.5360294117647059,0.6235294117647059,0.8481675392670157,0.6644295302013423
dt_33_Gi_MD5_MSS5_MSL5_MIG0_MFNone_42.json,0.5360294117647059,0.6235294117647059,0.8481675392670157,0.6644295302013423
dt_299_En_MD15_MSS5_MSL2_MIG0.0001_MF500_42.json,0.5169117647058824,0.6378676470588235,0.7702879581151832,0.5318791946308725
dt_116_Gi_MD15_MSS2_MSL2_MIG0_MF500_42.json,0.5091911764705882,0.6349264705882353,0.756544502617801,0.5209731543624161
dt_168_En_MD5_MSS2_MSL1_MIG0.0001_MFNone_42.json,0.5617647058823529,0.6172794117647059,0.9096858638743456,0.7575503355704698
dt_304_En_MD15_MSS5_MSL5_MIG0.0001_MF200_42.json,0.5227941176470589,0.64375,0.7879581151832461,0.5411073825503355
dt_55_Gi_MD10_MSS2_MSL1_MIG0_MF200_42.json,0.5176470588235295,0.6253676470588235,0.7637434554973822,0.552013422818792
dt_144_Gi_MD15_MSS5_MSL5_MIG0.0001_MFNone_42.json,0.51875,0.6327205882352941,0.7814136125654451,0.5578859060402684
dt_25_Gi_MD5_MSS5_MSL2_MIG0_MF200_42.json,0.5360294117647059,0.6235294117647059,0.8481675392670157,0.6644295302013423
dt_104_Gi_MD10_MSS10_MSL5_MIG0_MF500_42.json,0.5183823529411765,0.6246323529411765,0.7742146596858639,0.5671140939597316
dt_217_En_MD10_MSS2_MSL1_MIG0_MF200_42.json,0.5441176470588235,0.6301470588235294,0.8363874345549738,0.6342281879194631
dt_83_Gi_MD10_MSS5_MSL2_MIG0.0001_MF500_42.json,0.5176470588235295,0.6268382352941176,0.7611256544502618,0.5453020134228188
dt_69_Gi_MD10_MSS2_MSL5_MIG0_MFNone_42.json,0.5176470588235295,0.6246323529411765,0.7742146596858639,0.5671140939597316
dt_117_Gi_MD15_MSS2_MSL2_MIG0_MFNone_42.json,0.5102941176470588,0.6367647058823529,0.7617801047120419,0.5234899328859061
dt_111_Gi_MD15_MSS2_MSL1_MIG0_MFNone_42.json,0.5088235294117647,0.6272058823529412,0.762434554973822,0.5461409395973155
dt_242_En_MD10_MSS5_MSL2_MIG0_MF500_42.json,0.5430147058823529,0.6305147058823529,0.8357329842931938,0.6325503355704698
dt_223_En_MD10_MSS2_MSL2_MIG0_MF200_42.json,0.5433823529411764,0.6297794117647059,0.8344240837696335,0.6325503355704698
dt_218_En_MD10_MSS2_MSL1_MIG0_MF500_42.json,0.54375,0.6297794117647059,0.8363874345549738,0.6350671140939598
dt_297_En_MD15_MSS5_MSL2_MIG0_MFNone_42.json,0.5158088235294118,0.6360294117647058,0.768324607329843,0.5335570469798657
dt_137_Gi_MD15_MSS5_MSL2_MIG0.0001_MF500_42.json,0.5143382352941176,0.638235294117647,0.7663612565445026,0.5260067114093959
dt_291_En_MD15_MSS5_MSL1_MIG0_MFNone_42.json,0.5128676470588235,0.6334558823529411,0.7643979057591623,0.5343959731543624
dt_112_Gi_MD15_MSS2_MSL1_MIG0.0001_MF200_42.json,0.5095588235294117,0.6272058823529412,0.7585078534031413,0.5411073825503355
dt_256_En_MD10_MSS10_MSL1_MIG0.0001_MF200_42.json,0.5419117647058823,0.6327205882352941,0.8344240837696335,0.6258389261744967
